"v","e","s","t"
5000,12497500,3,444703228
5000,12497500,0,46497356057
5000,12497500,1,6744695
5000,12497500,2,434736554
5000,12497500,3,445900781
5000,12497500,0,43905021873
5000,12497500,1,2226524
5000,12497500,2,412578364
5000,12497500,3,417909203
5000,12497500,0,43041192460
5000,12497500,1,2169587
5000,12497500,2,492646039
5000,12497500,3,497907593
5000,12497500,0,43963477293
5000,12497500,1,2296963
5000,12497500,2,397385052
5000,12497500,3,402792605
5000,12497500,0,48031830409
5000,12497500,1,2572713
5000,12497500,2,489676041
5000,12497500,3,497245430
5000,12497500,0,44562347435
5000,12497500,1,2088316
5000,12497500,2,374801000
5000,12497500,3,379835067
5000,12497500,0,41854431303
5000,12497500,1,2214639
5000,12497500,2,431969213
5000,12497500,3,437328568
5000,12497500,0,43703860679
5000,12497500,1,2145508
5000,12497500,2,459057826
5000,12497500,3,465321628
5000,12497500,0,46940712794
5000,12497500,1,3079731
5000,12497500,2,461240948
5000,12497500,3,467710523
5000,12497500,0,43787568517
5000,12497500,1,2294441
5000,12497500,2,434880584
5000,12497500,3,440217058
5000,12497500,0,42185717817
5000,12497500,1,2454177
5000,12497500,2,451947477
5000,12497500,3,457471015
5000,12497500,0,44117591475
5000,12497500,1,2639651
5000,12497500,2,391876385
5000,12497500,3,397626846
5000,12497500,0,41494909279
5000,12497500,1,2595512
5000,12497500,2,465661627
5000,12497500,3,471403289
5000,12497500,0,45326813315
5000,12497500,1,1973675
5000,12497500,2,426879906
5000,12497500,3,431797247
5000,12497500,0,45390673113
5000,12497500,1,7442995
5000,12497500,2,495632354
5000,12497500,3,506152930
5000,12497500,0,41454563904
5000,12497500,1,2539410
5000,12497500,2,437906515
5000,12497500,3,443530097
5000,12497500,0,43234905255
5000,12497500,1,2179816
5000,12497500,2,435481337
5000,12497500,3,440813154
5000,12497500,0,45687180906
5000,12497500,1,7507898
5000,12497500,2,429832651
5000,12497500,3,440446393
5000,12497500,0,42322698771
5000,12497500,1,7457174
5000,12497500,2,423018860
5000,12497500,3,433567891
5000,12497500,0,41392681245
5000,12497500,1,2619835
5000,12497500,2,514220688
5000,12497500,3,523195242
5000,12497500,0,43573266545
5000,12497500,1,5547895
5000,12497500,2,481111138
5000,12497500,3,489742247
5000,12497500,0,44005808547
5000,12497500,1,2573470
5000,12497500,2,425107311
5000,12497500,3,430757238
5000,12497500,0,44994450468
5000,12497500,1,5728389
5000,12497500,2,425877705
5000,12497500,3,434653704
5000,12497500,0,43578631626
5000,12497500,1,2580379
5000,12497500,2,445435753
5000,12497500,3,452031545
5000,12497500,0,41504127665
5000,12497500,1,2605171
5000,12497500,2,531913352
5000,12497500,3,540104061
5000,12497500,0,43771442647
5000,12497500,1,5771953
5000,12497500,2,421171621
5000,12497500,3,430168099
5000,12497500,0,43560662130
5000,12497500,1,2462942
5000,12497500,2,422041000
5000,12497500,3,427552663
5000,12497500,0,43865400080
5000,12497500,1,2209701
5000,12497500,2,419587457
5000,12497500,3,424822980
5000,12497500,0,43996049014
5000,12497500,1,2066118
5000,12497500,2,430024063
5000,12497500,3,435215282
5000,12497500,0,43669034142
5000,12497500,1,2400945
5000,12497500,2,416374707
5000,12497500,3,422051510
5000,12497500,0,45719267128
5000,12497500,1,1990612
5000,12497500,2,471667087
5000,12497500,3,476589557
5000,12497500,0,43935048360
5000,12497500,1,6843725
5000,12497500,2,422651390
5000,12497500,3,432552960
5000,12497500,0,41365889206
5000,12497500,1,2996538
5000,12497500,2,455224417
5000,12497500,3,461586599
5000,12497500,0,46038211049
5000,12497500,1,2550640
5000,12497500,2,500959464
5000,12497500,3,506514229
5000,12497500,0,44589475783
5000,12497500,1,2070362
5000,12497500,2,474043525
5000,12497500,3,479187096
5000,12497500,0,44454232945
5000,12497500,1,2781525
5000,12497500,2,423505811
5000,12497500,3,429542228
5000,12497500,0,43869773320
5000,12497500,1,4156133
5000,12497500,2,435391409
5000,12497500,3,442595938
5000,12497500,0,42147104380
5000,12497500,1,2273984
5000,12497500,2,440971326
5000,12497500,3,447146772
5000,12497500,0,43832101727
5000,12497500,1,2872897
5000,12497500,2,429942827
5000,12497500,3,436739652
5000,12497500,0,45141209700
5000,12497500,1,2495538
5000,12497500,2,433006202
5000,12497500,3,438752032
5000,12497500,0,44661881033
5000,12497500,1,1940989
5000,12497500,2,455050958
5000,12497500,3,460208944
5000,12497500,0,43763049021
5000,12497500,1,2794595
5000,12497500,2,400579019
5000,12497500,3,408723135
5000,12497500,0,44181954739
5000,12497500,1,2277030
5000,12497500,2,426643957
5000,12497500,3,434141305
5000,12497500,0,42133054947
5000,12497500,1,6715629
5000,12497500,2,428678086
5000,12497500,3,440884914
5000,12497500,0,43983120603
5000,12497500,1,3623482
5000,12497500,2,428556291
5000,12497500,3,435875707
5000,12497500,0,44268080184
5000,12497500,1,2645569
5000,12497500,2,431760189
5000,12497500,3,440707556
5000,12497500,0,43542411642
5000,12497500,1,1909759
5000,12497500,2,422362480
5000,12497500,3,428909695
5000,1249750,0,3866604834
5000,1249750,1,2175979
5000,1249750,2,225124399
5000,1249750,3,230368878
5000,1249750,0,3922382532
5000,1249750,1,2273797
5000,1249750,2,284030873
5000,1249750,3,290098208
5000,1249750,0,3924444938
5000,1249750,1,1961404
5000,1249750,2,284923412
5000,1249750,3,291122285
5000,1249750,0,3899256227
5000,1249750,1,4575958
5000,1249750,2,272686282
5000,1249750,3,280825672
5000,1249750,0,4011485820
5000,1249750,1,2124227
5000,1249750,2,225612844
5000,1249750,3,231281397
5000,1249750,0,4067123990
5000,1249750,1,1983448
5000,1249750,2,231336114
5000,1249750,3,237061371
5000,1249750,0,3915730452
5000,1249750,1,2002411
5000,1249750,2,225027410
5000,1249750,3,230589864
5000,1249750,0,3928694494
5000,1249750,1,2241741
5000,1249750,2,236480654
5000,1249750,3,242587411
5000,1249750,0,3898051318
5000,1249750,1,2095479
5000,1249750,2,226918742
5000,1249750,3,232912096
5000,1249750,0,3879708959
5000,1249750,1,4006990
5000,1249750,2,232186555
5000,1249750,3,240093196
5000,1249750,0,3962206034
5000,1249750,1,1906487
5000,1249750,2,226744310
5000,1249750,3,232273799
5000,1249750,0,4205406675
5000,1249750,1,2104039
5000,1249750,2,229201695
5000,1249750,3,234924828
5000,1249750,0,4123211437
5000,1249750,1,2964956
5000,1249750,2,265780298
5000,1249750,3,274589054
5000,1249750,0,3939762563
5000,1249750,1,2153855
5000,1249750,2,225390286
5000,1249750,3,231086941
5000,1249750,0,3923219869
5000,1249750,1,2130746
5000,1249750,2,224198903
5000,1249750,3,230073007
5000,1249750,0,3934702417
5000,1249750,1,2922950
5000,1249750,2,235472222
5000,1249750,3,242612471
5000,1249750,0,3882555773
5000,1249750,1,3303494
5000,1249750,2,266514855
5000,1249750,3,273152698
5000,1249750,0,3883742347
5000,1249750,1,2114086
5000,1249750,2,228200218
5000,1249750,3,233490073
5000,1249750,0,3905156077
5000,1249750,1,2213247
5000,1249750,2,233111245
5000,1249750,3,239101565
5000,1249750,0,3932083407
5000,1249750,1,7041385
5000,1249750,2,231675333
5000,1249750,3,244808238
5000,1249750,0,4083107651
5000,1249750,1,2182183
5000,1249750,2,223295289
5000,1249750,3,229435130
5000,1249750,0,3960016915
5000,1249750,1,1950470
5000,1249750,2,225646550
5000,1249750,3,231303584
5000,1249750,0,4177582678
5000,1249750,1,2054088
5000,1249750,2,224959566
5000,1249750,3,230506763
5000,1249750,0,3972562005
5000,1249750,1,6568317
5000,1249750,2,280373651
5000,1249750,3,293888037
5000,1249750,0,3952371204
5000,1249750,1,2112185
5000,1249750,2,226398178
5000,1249750,3,232350896
5000,1249750,0,3927740767
5000,1249750,1,2045451
5000,1249750,2,286612103
5000,1249750,3,292402912
5000,1249750,0,3919172715
5000,1249750,1,4631240
5000,1249750,2,229997654
5000,1249750,3,238427444
5000,1249750,0,3965686092
5000,1249750,1,2209407
5000,1249750,2,234322716
5000,1249750,3,240060333
5000,1249750,0,3908470729
5000,1249750,1,2218722
5000,1249750,2,232792682
5000,1249750,3,238936861
5000,1249750,0,3952979861
5000,1249750,1,2043801
5000,1249750,2,232771268
5000,1249750,3,238799614
5000,1249750,0,3948457499
5000,1249750,1,1984830
5000,1249750,2,224826628
5000,1249750,3,230365981
5000,1249750,0,4050305094
5000,1249750,1,1977856
5000,1249750,2,226771182
5000,1249750,3,232174586
5000,1249750,0,4106185392
5000,1249750,1,1999316
5000,1249750,2,225186917
5000,1249750,3,232867824
5000,1249750,0,3948619458
5000,1249750,1,1990594
5000,1249750,2,225290178
5000,1249750,3,231204190
5000,1249750,0,3987318109
5000,1249750,1,2279638
5000,1249750,2,224997191
5000,1249750,3,231480492
5000,1249750,0,3948351941
5000,1249750,1,1988244
5000,1249750,2,290586718
5000,1249750,3,295653964
5000,1249750,0,3956928426
5000,1249750,1,1912198
5000,1249750,2,224497796
5000,1249750,3,229967033
5000,1249750,0,3949228711
5000,1249750,1,2867545
5000,1249750,2,226119876
5000,1249750,3,232711588
5000,1249750,0,3934651330
5000,1249750,1,2087069
5000,1249750,2,225989172
5000,1249750,3,231223869
5000,1249750,0,3979425042
5000,1249750,1,2052124
5000,1249750,2,270209085
5000,1249750,3,276158224
5000,1249750,0,3946133251
5000,1249750,1,2844549
5000,1249750,2,234964976
5000,1249750,3,242135004
5000,1249750,0,3943721856
5000,1249750,1,5979705
5000,1249750,2,256631564
5000,1249750,3,266476560
5000,1249750,0,4148672149
5000,1249750,1,2042640
5000,1249750,2,236750104
5000,1249750,3,242549595
5000,1249750,0,4018114873
5000,1249750,1,2080865
5000,1249750,2,180330976
5000,1249750,3,185889137
5000,1249750,0,3989223884
5000,1249750,1,2005889
5000,1249750,2,232819567
5000,1249750,3,238649715
5000,1249750,0,3930609334
5000,1249750,1,2141884
5000,1249750,2,233737153
5000,1249750,3,239492739
5000,1249750,0,3930477185
5000,1249750,1,2243557
5000,1249750,2,225319747
5000,1249750,3,231738197
5000,1249750,0,3931762947
5000,1249750,1,1949368
5000,1249750,2,228385297
5000,1249750,3,234248704
5000,1249750,0,3959890329
5000,1249750,1,2118552
5000,1249750,2,230316035
5000,1249750,3,236013398
5000,1249750,0,3944465901
5000,1249750,1,2123194
5000,1249750,2,226835716
5000,1249750,3,233180310
5000,3124375,0,11100100209
5000,3124375,1,2664815
5000,3124375,2,287311286
5000,3124375,3,295184984
5000,3124375,0,11121763952
5000,3124375,1,4335455
5000,3124375,2,220974028
5000,3124375,3,229310114
5000,3124375,0,11210089981
5000,3124375,1,1907463
5000,3124375,2,212413770
5000,3124375,3,217823713
5000,3124375,0,11748772527
5000,3124375,1,3076959
5000,3124375,2,269098868
5000,3124375,3,276106183
5000,3124375,0,11085858097
5000,3124375,1,2120203
5000,3124375,2,394674125
5000,3124375,3,400394160
5000,3124375,0,11179938651
5000,3124375,1,5546856
5000,3124375,2,209709555
5000,3124375,3,219210393
5000,3124375,0,11453200416
5000,3124375,1,2406389
5000,3124375,2,260357960
5000,3124375,3,267241763
5000,3124375,0,11444238071
5000,3124375,1,2115074
5000,3124375,2,225976340
5000,3124375,3,232134341
5000,3124375,0,11241537412
5000,3124375,1,2970586
5000,3124375,2,224681473
5000,3124375,3,231665230
5000,3124375,0,11174848074
5000,3124375,1,2063963
5000,3124375,2,269447993
5000,3124375,3,275383747
5000,3124375,0,10531637129
5000,3124375,1,4792765
5000,3124375,2,388981978
5000,3124375,3,397949587
5000,3124375,0,11418475003
5000,3124375,1,2070574
5000,3124375,2,226007669
5000,3124375,3,231986814
5000,3124375,0,11193128370
5000,3124375,1,2084554
5000,3124375,2,223487030
5000,3124375,3,229528025
5000,3124375,0,11230021103
5000,3124375,1,1989805
5000,3124375,2,255455852
5000,3124375,3,262583496
5000,3124375,0,11321884747
5000,3124375,1,2182412
5000,3124375,2,229369963
5000,3124375,3,235563535
5000,3124375,0,11109281803
5000,3124375,1,3835216
5000,3124375,2,211327169
5000,3124375,3,219141050
5000,3124375,0,11168137626
5000,3124375,1,2900840
5000,3124375,2,262191657
5000,3124375,3,269153059
5000,3124375,0,11406527226
5000,3124375,1,2012614
5000,3124375,2,238394988
5000,3124375,3,245724444
5000,3124375,0,11183279198
5000,3124375,1,1984147
5000,3124375,2,211032452
5000,3124375,3,216915753
5000,3124375,0,10808589793
5000,3124375,1,2573186
5000,3124375,2,345763287
5000,3124375,3,352305158
5000,3124375,0,11192170343
5000,3124375,1,7385629
5000,3124375,2,219882468
5000,3124375,3,234652662
5000,3124375,0,10142974842
5000,3124375,1,4795360
5000,3124375,2,345722529
5000,3124375,3,356500498
5000,3124375,0,11168456650
5000,3124375,1,2448669
5000,3124375,2,287238894
5000,3124375,3,293293294
5000,3124375,0,11145576770
5000,3124375,1,2578780
5000,3124375,2,287514641
5000,3124375,3,293794576
5000,3124375,0,11241416443
5000,3124375,1,2079321
5000,3124375,2,286962063
5000,3124375,3,292711514
5000,3124375,0,11159764006
5000,3124375,1,2088611
5000,3124375,2,210397449
5000,3124375,3,216446083
5000,3124375,0,11226592707
5000,3124375,1,4108802
5000,3124375,2,208965208
5000,3124375,3,217041693
5000,3124375,0,11408263540
5000,3124375,1,2990244
5000,3124375,2,286604741
5000,3124375,3,293472244
5000,3124375,0,11230566353
5000,3124375,1,3304409
5000,3124375,2,212255014
5000,3124375,3,219627218
5000,3124375,0,11178772879
5000,3124375,1,2176308
5000,3124375,2,300501191
5000,3124375,3,306600423
5000,3124375,0,11365988840
5000,3124375,1,2522913
5000,3124375,2,210836819
5000,3124375,3,216884939
5000,3124375,0,11186154134
5000,3124375,1,3405525
5000,3124375,2,252477069
5000,3124375,3,259402175
5000,3124375,0,11383868500
5000,3124375,1,3403947
5000,3124375,2,224822742
5000,3124375,3,232257590
5000,3124375,0,11223531362
5000,3124375,1,6145628
5000,3124375,2,222936310
5000,3124375,3,233051665
5000,3124375,0,11506822334
5000,3124375,1,5036442
5000,3124375,2,207643703
5000,3124375,3,216279764
5000,3124375,0,11243949408
5000,3124375,1,2260174
5000,3124375,2,211631696
5000,3124375,3,217333934
5000,3124375,0,11096968838
5000,3124375,1,2172659
5000,3124375,2,286879528
5000,3124375,3,292192108
5000,3124375,0,11312824313
5000,3124375,1,2215252
5000,3124375,2,292552693
5000,3124375,3,298456116
5000,3124375,0,11237971425
5000,3124375,1,2567650
5000,3124375,2,212411097
5000,3124375,3,218883494
5000,3124375,0,11652454957
5000,3124375,1,3474531
5000,3124375,2,209822451
5000,3124375,3,217189927
5000,3124375,0,11204872812
5000,3124375,1,2178167
5000,3124375,2,287455408
5000,3124375,3,293253720
5000,3124375,0,11508523596
5000,3124375,1,2648612
5000,3124375,2,238447659
5000,3124375,3,246259100
5000,3124375,0,11287440122
5000,3124375,1,2612776
5000,3124375,2,211134278
5000,3124375,3,217709659
5000,3124375,0,11657482292
5000,3124375,1,2653392
5000,3124375,2,287235376
5000,3124375,3,293534138
5000,3124375,0,11131767102
5000,3124375,1,4054734
5000,3124375,2,208888140
5000,3124375,3,216776616
5000,3124375,0,11546012522
5000,3124375,1,2216253
5000,3124375,2,269573218
5000,3124375,3,275756114
5000,3124375,0,11290387430
5000,3124375,1,2153402
5000,3124375,2,288391083
5000,3124375,3,294394239
5000,3124375,0,11701926101
5000,3124375,1,2190973
5000,3124375,2,237335785
5000,3124375,3,243382099
5000,3124375,0,11138376766
5000,3124375,1,2737799
5000,3124375,2,241323743
5000,3124375,3,248124284
5000,3124375,0,11225909309
5000,3124375,1,2183106
5000,3124375,2,247503249
5000,3124375,3,253526095
5000,6248750,0,21138336114
5000,6248750,1,2733526
5000,6248750,2,403684559
5000,6248750,3,419348877
5000,6248750,0,21515735483
5000,6248750,1,2654567
5000,6248750,2,408351282
5000,6248750,3,417054633
5000,6248750,0,20948068211
5000,6248750,1,1997894
5000,6248750,2,409537922
5000,6248750,3,415230878
5000,6248750,0,21111424848
5000,6248750,1,2865322
5000,6248750,2,405280069
5000,6248750,3,413801828
5000,6248750,0,21100772080
5000,6248750,1,2666484
5000,6248750,2,414524272
5000,6248750,3,429288875
5000,6248750,0,21850307191
5000,6248750,1,2192236
5000,6248750,2,391980462
5000,6248750,3,397288500
5000,6248750,0,21046259815
5000,6248750,1,2670685
5000,6248750,2,413759268
5000,6248750,3,420441254
5000,6248750,0,21555282863
5000,6248750,1,2060849
5000,6248750,2,416880002
5000,6248750,3,422862972
5000,6248750,0,21641742072
5000,6248750,1,2687555
5000,6248750,2,402946035
5000,6248750,3,408801227
5000,6248750,0,21869318835
5000,6248750,1,2664982
5000,6248750,2,404494985
5000,6248750,3,413844379
5000,6248750,0,21026917751
5000,6248750,1,2558442
5000,6248750,2,413766372
5000,6248750,3,419929761
5000,6248750,0,21106836209
5000,6248750,1,2040116
5000,6248750,2,503502046
5000,6248750,3,508516126
5000,6248750,0,20949231418
5000,6248750,1,2646084
5000,6248750,2,405939905
5000,6248750,3,415430865
5000,6248750,0,21070413196
5000,6248750,1,2240414
5000,6248750,2,513013542
5000,6248750,3,518243337
5000,6248750,0,21549139291
5000,6248750,1,2216890
5000,6248750,2,500026988
5000,6248750,3,505325971
5000,6248750,0,21148872486
5000,6248750,1,2617173
5000,6248750,2,400605541
5000,6248750,3,408971810
5000,6248750,0,20936827959
5000,6248750,1,2658261
5000,6248750,2,409844104
5000,6248750,3,416395186
5000,6248750,0,21473018629
5000,6248750,1,2122451
5000,6248750,2,411079650
5000,6248750,3,417142979
5000,6248750,0,20954088236
5000,6248750,1,2710361
5000,6248750,2,410044006
5000,6248750,3,418423660
5000,6248750,0,21054113163
5000,6248750,1,7305600
5000,6248750,2,406711954
5000,6248750,3,420724382
5000,6248750,0,20983569520
5000,6248750,1,1987548
5000,6248750,2,373419334
5000,6248750,3,381709336
5000,6248750,0,21897616685
5000,6248750,1,2558449
5000,6248750,2,408859234
5000,6248750,3,418154951
5000,6248750,0,20889385918
5000,6248750,1,2653562
5000,6248750,2,403836914
5000,6248750,3,410230594
5000,6248750,0,21287106788
5000,6248750,1,2139175
5000,6248750,2,468480872
5000,6248750,3,474477874
5000,6248750,0,21052225199
5000,6248750,1,2170726
5000,6248750,2,377302544
5000,6248750,3,383680439
5000,6248750,0,22702285059
5000,6248750,1,2587396
5000,6248750,2,404767015
5000,6248750,3,412553618
5000,6248750,0,21116628381
5000,6248750,1,2667002
5000,6248750,2,414505533
5000,6248750,3,420484993
5000,6248750,0,21706601930
5000,6248750,1,2593109
5000,6248750,2,410210697
5000,6248750,3,419280645
5000,6248750,0,21017996360
5000,6248750,1,2362881
5000,6248750,2,406119212
5000,6248750,3,411970045
5000,6248750,0,21002615484
5000,6248750,1,2817219
5000,6248750,2,392891931
5000,6248750,3,403020100
5000,6248750,0,20999046043
5000,6248750,1,2285689
5000,6248750,2,401067208
5000,6248750,3,407276806
5000,6248750,0,21183521717
5000,6248750,1,2698813
5000,6248750,2,392121601
5000,6248750,3,397914846
5000,6248750,0,21196250371
5000,6248750,1,2186111
5000,6248750,2,408339969
5000,6248750,3,414287415
5000,6248750,0,21248048012
5000,6248750,1,2708951
5000,6248750,2,434164989
5000,6248750,3,442753065
5000,6248750,0,21942080295
5000,6248750,1,1995523
5000,6248750,2,504371560
5000,6248750,3,509979305
5000,6248750,0,21376913774
5000,6248750,1,1983814
5000,6248750,2,409457875
5000,6248750,3,415278175
5000,6248750,0,21098193556
5000,6248750,1,2538835
5000,6248750,2,410890480
5000,6248750,3,418226747
5000,6248750,0,20990164223
5000,6248750,1,1941897
5000,6248750,2,403964814
5000,6248750,3,411487611
5000,6248750,0,20975808549
5000,6248750,1,2178148
5000,6248750,2,408022668
5000,6248750,3,414178361
5000,6248750,0,22349210211
5000,6248750,1,2118797
5000,6248750,2,410396610
5000,6248750,3,417478766
5000,6248750,0,21010844182
5000,6248750,1,2570665
5000,6248750,2,409607726
5000,6248750,3,415467279
5000,6248750,0,22093482606
5000,6248750,1,2677773
5000,6248750,2,409782539
5000,6248750,3,416313146
5000,6248750,0,20834774355
5000,6248750,1,2186145
5000,6248750,2,406869901
5000,6248750,3,412727113
5000,6248750,0,21207144660
5000,6248750,1,5377865
5000,6248750,2,430574212
5000,6248750,3,439518337
5000,6248750,0,21484069862
5000,6248750,1,2596784
5000,6248750,2,385345286
5000,6248750,3,394395445
5000,6248750,0,21927600350
5000,6248750,1,2430954
5000,6248750,2,385184573
5000,6248750,3,391553541
5000,6248750,0,21589917271
5000,6248750,1,2708853
5000,6248750,2,406963050
5000,6248750,3,416041912
5000,6248750,0,21554799873
5000,6248750,1,5836394
5000,6248750,2,388432578
5000,6248750,3,403172679
5000,6248750,0,21641343953
5000,6248750,1,2535338
5000,6248750,2,405099175
5000,6248750,3,411559529
5000,6248750,0,21827442714
5000,6248750,1,2659009
5000,6248750,2,404816293
5000,6248750,3,414883495
5000,9373125,0,31835709656
5000,9373125,1,2459721
5000,9373125,2,483918005
5000,9373125,3,490048893
5000,9373125,0,32485033616
5000,9373125,1,6276126
5000,9373125,2,461827913
5000,9373125,3,471759704
5000,9373125,0,31867916580
5000,9373125,1,2094727
5000,9373125,2,477299075
5000,9373125,3,482822428
5000,9373125,0,31002648288
5000,9373125,1,2045120
5000,9373125,2,424439687
5000,9373125,3,430371735
5000,9373125,0,32542900698
5000,9373125,1,2244221
5000,9373125,2,502681386
5000,9373125,3,508771493
5000,9373125,0,33544431907
5000,9373125,1,2366783
5000,9373125,2,472053510
5000,9373125,3,478172996
5000,9373125,0,32049729158
5000,9373125,1,2327511
5000,9373125,2,556401962
5000,9373125,3,562491399
5000,9373125,0,33645259472
5000,9373125,1,4302562
5000,9373125,2,480656560
5000,9373125,3,489121239
5000,9373125,0,33380911811
5000,9373125,1,7277754
5000,9373125,2,520276943
5000,9373125,3,534989142
5000,9373125,0,32555647642
5000,9373125,1,2255440
5000,9373125,2,471569668
5000,9373125,3,478577614
5000,9373125,0,31894372372
5000,9373125,1,2192124
5000,9373125,2,468850358
5000,9373125,3,474596884
5000,9373125,0,31874512810
5000,9373125,1,2658196
5000,9373125,2,478904453
5000,9373125,3,485611378
5000,9373125,0,31997570405
5000,9373125,1,1971702
5000,9373125,2,525295152
5000,9373125,3,531321201
5000,9373125,0,34171690034
5000,9373125,1,2311228
5000,9373125,2,469678519
5000,9373125,3,475559333
5000,9373125,0,32103751757
5000,9373125,1,6322110
5000,9373125,2,459822810
5000,9373125,3,470911615
5000,9373125,0,33552705455
5000,9373125,1,2249613
5000,9373125,2,487124649
5000,9373125,3,494286715
5000,9373125,0,32070949972
5000,9373125,1,2688949
5000,9373125,2,436343409
5000,9373125,3,446159366
5000,9373125,0,32114807826
5000,9373125,1,2067473
5000,9373125,2,446945421
5000,9373125,3,452122426
5000,9373125,0,32034939691
5000,9373125,1,2719608
5000,9373125,2,458474041
5000,9373125,3,466481617
5000,9373125,0,31931046518
5000,9373125,1,2569777
5000,9373125,2,497463065
5000,9373125,3,506342224
5000,9373125,0,31835717283
5000,9373125,1,2689912
5000,9373125,2,495416907
5000,9373125,3,502232674
5000,9373125,0,32978670916
5000,9373125,1,2636610
5000,9373125,2,545888798
5000,9373125,3,560667024
5000,9373125,0,32239729668
5000,9373125,1,2509271
5000,9373125,2,478000336
5000,9373125,3,484458749
5000,9373125,0,32190025268
5000,9373125,1,2581628
5000,9373125,2,447273203
5000,9373125,3,453382789
5000,9373125,0,32051380701
5000,9373125,1,2972900
5000,9373125,2,454997382
5000,9373125,3,462035050
5000,9373125,0,31938393447
5000,9373125,1,2020389
5000,9373125,2,519490549
5000,9373125,3,525420887
5000,9373125,0,33593819546
5000,9373125,1,7525395
5000,9373125,2,518513381
5000,9373125,3,533638676
5000,9373125,0,32002107871
5000,9373125,1,5635571
5000,9373125,2,487946271
5000,9373125,3,497588936
5000,9373125,0,32181573021
5000,9373125,1,2661393
5000,9373125,2,476139329
5000,9373125,3,482508305
5000,9373125,0,32486891233
5000,9373125,1,3266044
5000,9373125,2,481843923
5000,9373125,3,488984971
5000,9373125,0,31869425509
5000,9373125,1,5817383
5000,9373125,2,463879127
5000,9373125,3,473617081
5000,9373125,0,32078130478
5000,9373125,1,2507656
5000,9373125,2,474918567
5000,9373125,3,481362866
5000,9373125,0,32814284491
5000,9373125,1,2240632
5000,9373125,2,410196626
5000,9373125,3,416402216
5000,9373125,0,31967142969
5000,9373125,1,2531413
5000,9373125,2,445416449
5000,9373125,3,451857026
5000,9373125,0,32706207671
5000,9373125,1,8331844
5000,9373125,2,523767160
5000,9373125,3,536988228
5000,9373125,0,32478486375
5000,9373125,1,2098620
5000,9373125,2,457190031
5000,9373125,3,462837458
5000,9373125,0,32781524399
5000,9373125,1,4227682
5000,9373125,2,429465203
5000,9373125,3,437423581
5000,9373125,0,32937625093
5000,9373125,1,4654990
5000,9373125,2,480891186
5000,9373125,3,489686868
5000,9373125,0,32326246382
5000,9373125,1,2010124
5000,9373125,2,474642400
5000,9373125,3,480944228
5000,9373125,0,32360377104
5000,9373125,1,3435750
5000,9373125,2,467551383
5000,9373125,3,474974392
5000,9373125,0,32027105643
5000,9373125,1,1957883
5000,9373125,2,509598512
5000,9373125,3,515434919
5000,9373125,0,33257918921
5000,9373125,1,2121412
5000,9373125,2,460226554
5000,9373125,3,466312478
5000,9373125,0,32123014074
5000,9373125,1,6907057
5000,9373125,2,459444585
5000,9373125,3,470919455
5000,9373125,0,31860163780
5000,9373125,1,2669269
5000,9373125,2,535291140
5000,9373125,3,543555540
5000,9373125,0,31894840770
5000,9373125,1,2095816
5000,9373125,2,446577282
5000,9373125,3,452639391
5000,9373125,0,32389675516
5000,9373125,1,2123359
5000,9373125,2,481754914
5000,9373125,3,487710160
5000,9373125,0,32469959251
5000,9373125,1,2228763
5000,9373125,2,542534060
5000,9373125,3,548578450
5000,9373125,0,32015374312
5000,9373125,1,2111133
5000,9373125,2,473962798
5000,9373125,3,480075093
5000,9373125,0,33070532873
5000,9373125,1,2162348
5000,9373125,2,458163923
5000,9373125,3,464415187
5000,9373125,0,31994078373
5000,9373125,1,2420802
5000,9373125,2,476199926
5000,9373125,3,481931500
500,124750,0,624918698
500,124750,1,804841
500,124750,2,36087158
500,124750,3,39594931
500,124750,0,577401275
500,124750,1,783042
500,124750,2,35478703
500,124750,3,39205162
500,124750,0,615885766
500,124750,1,779548
500,124750,2,31910934
500,124750,3,35137493
500,124750,0,593359277
500,124750,1,804745
500,124750,2,36496432
500,124750,3,39860624
500,124750,0,591537736
500,124750,1,774892
500,124750,2,38164254
500,124750,3,42128696
500,124750,0,627441759
500,124750,1,786654
500,124750,2,39566996
500,124750,3,43551912
500,124750,0,567076308
500,124750,1,803978
500,124750,2,34937989
500,124750,3,38738802
500,124750,0,600746080
500,124750,1,843783
500,124750,2,36018389
500,124750,3,40117904
500,124750,0,627286734
500,124750,1,761086
500,124750,2,31168457
500,124750,3,35047774
500,124750,0,602863223
500,124750,1,1459109
500,124750,2,35609710
500,124750,3,39911702
500,124750,0,592442910
500,124750,1,993189
500,124750,2,43452121
500,124750,3,49385924
500,124750,0,584602136
500,124750,1,794062
500,124750,2,62180895
500,124750,3,65407284
500,124750,0,602440006
500,124750,1,822379
500,124750,2,61367517
500,124750,3,64626494
500,124750,0,620063513
500,124750,1,778359
500,124750,2,63423144
500,124750,3,66889687
500,124750,0,651690737
500,124750,1,815219
500,124750,2,31561896
500,124750,3,35097137
500,124750,0,583160013
500,124750,1,787420
500,124750,2,36791051
500,124750,3,40774521
500,124750,0,608688855
500,124750,1,815765
500,124750,2,64678369
500,124750,3,68974417
500,124750,0,598137626
500,124750,1,803071
500,124750,2,37618037
500,124750,3,41552660
500,124750,0,590541871
500,124750,1,1883746
500,124750,2,61940605
500,124750,3,66885277
500,124750,0,604917515
500,124750,1,791621
500,124750,2,61058274
500,124750,3,67181563
500,124750,0,591678161
500,124750,1,1910884
